FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,RANGO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,DETENIDO,DET_SPM,MOT_DET,LESION_PR,LESION_AFE,CAT_SOSP,SEXO_AGRE,SEXO_AFECT,LESIONADO,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,GIRO_NEG,VEH_AFEC,OID,LONG,LAT
260561042,0,30425,ROBO EN TRANSPORTE PUBLICO,3,2026-03-26,13,4,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,ARTILLERO MIER,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,19,19,19:19,23,false,true,9,NINGUNO,1 SUJETO TATUADO DE LA CARA CAMISA CEFE NEGRO A CUADROS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"28,15","DINERO, JOYERIA",4000,1900,false,1,1,0,TAXI,ND,53,-102.25754022,21.85691336
260600765,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-01,14,3,1,COLONIA,VICENTE GUERRERO,489,489,AVENIDA,REVOLUCION,0,NA,",,,",CALLE,GUADALUPE VICTORIA,2,13,44,13:44,21,false,true,1,CORTANTE,"2 SUJETOS MORENOS SUDADERA NEGRA PANTALON NEGRO, CHAMARRA NEGRA TATUAJE EN LA CARA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,15","CELULAR, DINERO, JOYAS",500,500,false,1,1,0,TAXI,"3439, NISSAN, MARCH",54,-102.31339425,21.84711287
260589000,0,30405,ROBO EN TRANSPORTE PUBLICO,3,2026-03-30,14,1,5,RANCHO,LA LAGUNA,1064R,0,TERRACERIA,TERRACERIA A LA LAGUNA,0,NA,",,,",NA,NA,7,13,12,13:12,21,false,true,10,SIN DATOS,6 SUJETOS,ND,0,0,0,0,0,8,H,H,0,false,0,MOTOCICLETA,NEGRA CON NARANJA,"28,11","DINERO, HERRAMIENTA",2000,2000,false,1,1,0,UBER,ND,55,-102.34810342,21.97670676
260649790,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-08,15,3,5,LOCALIDAD,TEPETATES,992,992,CARRETERA,53 MARAVILLAS TEPETATES PASO BLANCO,0,NA,",,,",CALLE,JUAN ESCUTIA,7,7,19,00,23,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,106,106,false,1,1,0,TAXI,"142, BLANCO",56,-102.32098839,21.95785163
260651876,1,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-09,15,4,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,J CONCEPCION RODRIGUEZ,0,NA,"103,,,",CALLE,30 DE SEPTIEMBRE,5,0,42,00:42,25,false,false,9,NINGUNA,1 SUJETO,EL SOQUI,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"NISSAN. VERSA, GRIS",57,-102.26288934,21.84926888
260657936,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-10,15,5,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,588,CALLE,PALMA MANILA,0,NA,",,,",PROLONGACION,IXTLAHUATL,5,2,7,02:07,25,false,false,4,FUEGO,1 SUJETO TATUAJE EN EL CUELLO PABTALON BLANCO CHAMARRA Y CACHUCHA AMARILLA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",1200,1200,false,1,1,0,UBER,"CHEVROLET, AVEO, BLANCO",58,-102.24114084,21.86424384
260660399,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-10,15,5,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,FAISAN,0,NA,",,,",CALLE,TONATIUH,2,13,55,13:55,21,false,false,9,NINGUNA,1 SUJETO 20 AÑOS TATUADO PLAYERA VERDE,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,TAXI,"4591, BLANCO",59,-102.29725651,21.84769728
260671224,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-11,15,6,1,FRACCIONAMIENTO,MORELOS II,188,188,CALLE,30 DE SEPTIEMBRE,0,NA,",,,",CALLE,JOSE DIAZ MORAN,5,22,24,22:24,24,false,false,1,CORTANTE,1 SUJETO SUDADERA NEGRA SHORT MEZCLILLA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,29","CELULAR, CARTERA",0,0,false,1,1,0,PLATAFORMA,"NISSAN, VERSA, GRIS",60,-102.26317702,21.84880300
260693743,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-14,16,2,1,CONDOMINIO,OJOCALIENTE FOVISSSTE I,279,279,AVENIDA,PASEO DE LA CRUZ,0,NA,",,,",CIRCUITO,TRES NORTE,5,22,50,22:50,24,false,false,9,NINGUNA,1 MUJER SORDA,ND,0,0,0,0,0,8,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,BOLT,"KWID, BLANCO, AAC153G",61,-102.25873884,21.87339217
260694619,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-15,16,3,1,FRACCIONAMIENTO,INSURGENTES,161,161,AVENIDA,DE LA CONVENCION,0,NA,",,,",CALLE,GENERAL EUGENIO AGUIRRE BENAVIDES,2,6,12,06:12,19,false,true,1,CORTANTE,DOS SUJETOS CAMISA NEGRA SHORT A CUADROS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3, 28","CELULAR, DINERO",400,400,false,1,1,0,TAXI,2810,62,-102.30989653,21.85154186
260701802,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-16,16,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,AVENIDA,DE LA CONVENCION,0,NA,",,,",CALLE,BELISARIO DOMINGUEZ,2,9,26,09:26,20,false,true,1,CORTANTE,"2 SUJETOS CAMISETA ROJA, CAMISETA BLANCA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",1600,1600,false,1,1,0,TAXI,"0468, NISSAN, MARCH, BLANCO",63,-102.30740880,21.85107951
260732374,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-20,17,1,1,CONJUNTO HABITACIONAL,VILLA TAURINA,390,390,CALLE,SILVERIO PEREZ,0,NA,",,,",CALLE,MARRUBIO,5,5,10,05:10,26,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,130,130,false,1,1,0,BOLT,ND,64,-102.24679001,21.86052958
260743117,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-21,17,2,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,463,463,CALLE,MARRUBIO,0,NA,",,,",CALLE,TECUEXE,5,22,40,22:40,24,false,true,1,CORTANTE,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,29,CARTERA,0,0,false,1,0,0,TAXI,3651,65,-102.24666403,21.85923558
260744117,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-22,17,3,5,CONDOMINIO,NURA,1085,1085,CALLE,GARDI,0,NA,",,,",PASEO,NURA,7,4,30,04:40,26,false,false,9,NINGUNA,UNA PAREJA,ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,36,PAGO CARRERA,400,400,false,1,1,0,TAXI,ND,66,-102.30453231,21.94529385
260744621,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-22,17,3,1,FRACCIONAMIENTO,OJOCALIENTE III,191,191,CALLE,SAN PEDRO,0,NA,"409,,,",CALLE,LA GLORIA,4,8,18,08:18,19,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,6,0,TAXI,"1962, NISSAN, SENTRA, BLANCO",67,-102.24504191,21.87852974
260757626,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2026-04-24,17,5,1,FRACCIONAMIENTO,LOMAS DE GACHUPIN,312,312,CALLE,CELIDONIA,0,NA,",,,",CALLE,YATZI,5,5,9,05:09,26,false,true,1,CORTANTE,"3 SUJETOS CACHUCHA NEGRA SHORT AZUL, SUDADERA ROJA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,30","CELULAR, DINERO, LLAVES",800,0,false,1,1,0,TAXI,4170,68,-102.24418490,21.86026834
260772160,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-26,17,7,5,CONDOMINIO,RUISEÑORES II,1023,1023,CALLE,AGUILA,NA,NA,",,,",CALLE,CANARIO,7,2,59,02:59,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,300,300,false,1,1,0,TAXI,"634, BLANCO",69,-102.33033617,21.96833360
260773701,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-26,17,7,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,93,AVENIDA,AGUASCALIENTES ORIENTE,0,NA,",,,",CALLE,LOLTUN,5,7,59,07:59,19,false,false,9,NINGUNA,"1 PAREJA MUJER DELGADA PIEL BLANCA VESTIMENTA NEGRA, MASCULINO ROBUSTO PLAYERA NEGRA, BRAZOS TATUADOS",ND,0,0,0,0,0,10,H,HM,0,false,0,N,N,36,PAGO CARRERA,100,100,false,1,1,0,TAXI,"2859, NISSAN, BLANCO",70,-102.25712802,21.85950122
260782708,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-27,18,1,5,CONDOMINIO,RUISEÑORES,1022,1022,AVENIDA,RUISEÑOR,0,NA,"107,,,",CIRCUITO,GOLONDRINA,7,10,49,10:49,20,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,ND,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,"2389, NISSAN, MARCH, BLANCO",71,-102.33012767,21.96707599
260793072,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-29,18,3,5,COLONIA,SAN MIGUELITO,1069,1069,CALLE,SANTA ELENA,0,NA,"117,,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,21,5,21:05,23,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"VOLKSWAGEN, VENTO, ROJO",72,-102.33544990,21.96194937
260799847,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-29,18,3,5,COLONIA,OJOS DE AGUA,1050,1050,CALLE,LOS MARTINEZ,0,NA,",,,",CALLE,OJO DE AGUA,7,21,11,21:11,23,false,false,9,NINGUNA,1 MUJER,0,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,140,140,false,1,1,0,TAXI,3287,73,-102.35080566,21.96068300
260802785,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-30,18,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,RUPERTO SILVA,0,NA,",,,",AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,3,7,43,07:43,19,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,80,80,false,1,4,0,TAXI,"1830, NISSAN, BLANCO",74,-102.25403967,21.92957801
260813824,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-01,18,5,1,UNIDAD HABITACIONAL,POTEROS DEL OESTE,167,167,AVENIDA,SIGLO XXI,0,NA,",,,",PROLONGACION,PASEO DE LA ASUNCION,2,19,12,19:12,23,false,true,1,CORTANTE,2 SUJETOS,ND,0,0,0,0,1,10,H,H,1,false,0,N,N,28,DINERO,1000,1000,false,1,1,0,TAXI,115,75,-102.30147346,21.84515878
260827961,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-03,18,7,5,FRACCIONAMIENTO,ARBOLEDAS I Y II,1061,1061,CALLE,CHICAHUALES,0,NA,",,,",CALLE,FRANCISCO JAVIER MINA,7,8,9,08:09,19,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,ND,76,-102.34611702,21.95342669
260828770,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-03,18,7,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,ABRAHAM GONZALEZ,0,NA,",,,",CALLE,CESAREO CASTRO,2,11,46,11:46,20,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,170,170,false,1,1,0,PLATAFORMA,ND,77,-102.31447200,21.85130033
260623948,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-04,14,6,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,CONVENCION DE 1914 SUR,0,NA,",,,",AVENIDA,QUINTA AVENIDA,2,18,35,18:35,22,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,0,0,false,1,1,0,TAXI,ND,78,-102.29799613,21.86612300
260750064,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2026-04-22,17,3,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,MATEO ALMANZA,0,NA,",,,",CALLE,MARIANO AZUELA,2,23,52,23:52,24,false,false,9,NINGUNA,1 SUJETO DE NEGRO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,TAXI,1910,79,-102.30871732,21.85283668
260849254,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-06,19,3,1,FRACCIONAMIENTO,VILLAS DEL ENCINO,678,678,CALLE,CASA VERDE,0,NA,",,,",CALLE,CASA ANTIGUA,2,12,1,12:01,21,false,true,8,ASFIXIA,"2 SUJETOS DE 25 A 30 AÑOS, TATUAJE EN CARA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,29,30","CELULAR, CARTERA, LLAVES",360,0,false,1,1,0,TAXI,"1641, DODGE, ATTTUDE, BLANCO",80,-102.29978094,21.83711800
260857701,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-07,19,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,ESFUERZO NACIONAL,0,NA,",,,",CALLE,SAN MIGUELITO,4,17,38,17:38,22,true,false,9,NINGUNA,"2 SUJETOS MORENOS VESTIMENTA NEGRA TENIS BLANCOS TATUADO, MOCHILA NEGRA CAMISA GRIS CON MEZCLILLA",ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI,"NISSAN, MARCH",81,-102.25826215,21.89410767
260861631,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-08,19,5,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,FRANCISCO DIAZ SOTO Y GAMA,0,NA,"142,,,",CALLE,ANTONIO DIAZ SOTO Y GAMA,2,9,12,09:12,20,false,true,8,ASFIXIA,"2 SUJETOS CAMISA FLOREADA MANGA LARGA PANTALON MEZCLILLA, VESTIMENTA NEGRA Y CAPUCHA NEGRA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,0,0,false,,0,0,TAXI,"6303, NISSAN MARCH, BLANCO",82,-102.30692443,21.84627093
260867428,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-09,19,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,AVENIDA,JOSE E FEMAT GUTIERREZ,0,NA,",,,",AVENIDA,POLIDUCTO,3,1,39,01:39,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,"2998, NISSAN, VERSA, BLANCO",83,-102.25808128,21.92709064
260877447,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-10,19,7,1,FRACCIONAMIENTO,ANEXO BENITO PALIMO DENA (CUMBRES II),482,482,CALLE,ROBERTO JEFKINS RANGEL,0,NA,",,,",CALLE,OSCAR HERNANDEZ DUQUE,3,4,24,04:24,26,false,false,9,NINGUNA,4 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,"NISSA, MARCH, BLANCO, A849AAH",84,-102.24797119,21.91852658
260878235,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-10,19,7,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,MEZQUITAL,0,NA,",,,",PROLONGACION,PLAN DE ALLENDE,7,6,44,06:44,19,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,350,350,false,1,1,0,TAXI,"2914, NISSAN, VERSA, BLANCO, A914AH",85,-102.35790665,21.96812532
260878527,0,30426,ROBO EN TRABSPORTE PUBLICO,5,2026-05-10,19,7,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO HUICICILA,0,NA,",,,",CALLE,RIO SUCHIATE,3,8,3,08:03,19,false,false,9,NINGUNA,1 SUJETO,0,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,"247, BLANCO",86,-102.24379723,21.93863771
260887215,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-11,20,1,1,FRACCIONAMIENTO,NATURA,371,371,CALLE,LUCIERNAGA,0,NA,"105,,,",CIRCUITO,PERICO,3,5,47,05:47,26,false,false,9,NINGUNA,1 SUETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,DIDI,ND,87,-102.25232084,21.93297533
260951887,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-20,21,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,4,19,16,19:16,23,false,false,9,NINGUNA,1 SUJETO PLAYERA NARANJA,ND,1,0,0,0,0,10,H,M,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,1769,88,-102.25703603,21.90695986
290954087,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2026-05-21,21,4,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,CALLE,RIO HUICICILA,0,NA,"103,,,",AVENIDA,RIO DEL PUERTECITO,3,3,58,03:58,26,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,103,103,false,1,1,0,PLATAFORMA,N,89,-102.24415492,21.93847798
260996010,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-26,22,2,1,COLONIA,BUENOS AIRES,235,235,CALLE,PROFESOR FRANCISCO B MARTINEZ,0,NA,",,,",CALLE,PROFESOR EDMUNDO GAMEZ OROZCO,6,23,51,23:51,24,false,true,1,CORTANTE,"2 SUJETOS CHAMARRA NEGRA PANTALON NEGRO, PLAYERA CAFE A RAYAS PANTALON OBSCURO PELON TATUADO D EL ACARA",ND,0,0,0,0,0,8,H,H,0,false,0,N,N,"3, 30","CELULAR, LLAVES",3000,3000,false,1,1,0,TAXI,"3374, NISSAN, MARCH, BLANCO",90,-102.30685588,21.89516526
260983029,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2026-05-24,21,7,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,CALLE,CANARIO,0,NA,",,,",AVENIDA,SIGLO XXI,2,23,14,23:14,24,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,DIDI,"CHEVROLET, AVEO,CAFE",91,-102.29913332,21.84487206
261034947,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-01,23,1,1,COLONIA,NORIAS DEL PASO HONDO,656,656,CALLE,CLAVE,0,NA,",,,",CALLE,NARDO,4,18,35,18:35,23,false,true,1,CORTANTE,"1 SUJETO PLAYERA BLANCA PANTALON MEZCLILLA MORENO OBSCURO DELGADO 1.70, TATUAJE ABAJO DEL OJO",ND,0,0,0,0,0,10,H,M,1,false,0,N,N,3,DINERO,1300,1300,false,1,1,0,DIDI,"CHEVROLET, ONIX, TINTO, AAK203E",92,-102.20957277,21.86138744
261070237,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-07,23,7,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CHAVEZ MORADO,3,13,10,13:10,21,true,false,9,NINGUNA,1 MUJER,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI,"1802, VOLKSWAGEN, VENTO, BLANCO",93,-102.26163150,21.92153859
261080871,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-09,24,2,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,QUINTA AVENIDA,0,NA,",,,",CALLE,REPUBLICA DE GUATEMALA,2,0,42,00:42,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,BOLT,ND,94,-102.29841386,21.86529254
261094274,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-09,24,2,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DEL GALLO,0,NA,",,,",ANDADOR,DEL COLIBRI,2,12,50,12:50,21,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,36","CELULAR, PAGO CARRERA",0,0,false,1,1,0,ND,ND,95,-102.29923496,21.84937264
261098023,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-11,24,4,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,14,CALLE,ORO,0,NA,",,,",BOULEVARD,DIAMANTE,4,22,34,22:34,24,false,true,4,FUEGO,"2 SUJETOS SUDADERA NEGRA PANTALON NEGRO, SUDADERA GRIS PANTALON GRIS",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",800,0,false,1,1,0,TAXI,"1667, NISSAN, MARCH",96,-102.22044609,21.88630391
261102335,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-12,24,5,1,FRACCIONAMIENTO,VILLALTA,379,379,AVENIDA,VILLALTA,0,NA,",,,",CALLE,VILLA ENCANTO,5,16,7,16:07,22,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,600,0,false,1,1,0,TAXI,"2609, NISSAN, VERSA, BLANCO",97,-102.24288305,21.85286684
261116745,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-14,24,7,1,FRACCIONAMIENTO,CASASOLIDA,168,168,CALLE,VOLCAN TECANA,0,NA,",,,",CALLE,SIERRA DE QUILA,2,15,40,15:40,22,false,true,2,PUNZANTE,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,15","CELULAR, RELOJ, DINERO",700,257000,false,1,1,0,TAXI,399,98,-102.29527111,21.83378295
261116890,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-14,24,7,1,COLONIA,NORIAS DEL PASO HONDO,656,656,CALLE,DALIA,0,NA,",,,",CALLE,ROSA GUADALUPE,4,16,19,16:19,22,false,true,1,CORTANTE,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, CARTERA",3000,3000,false,1,1,0,TAXI,"2367, NISSAN, MARCH, BLANCO",99,-102.20679911,21.86159221
261108757,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-13,24,6,1,FRACCIONAMIENTO,LOMAS DEL CHAPULIN,463,463,CALLE,ENEBRO,0,NA,",,,",CALLE,ARROYO,5,15,48,15:48,22,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,185,185,false,1,1,0,PLATAFORMA,ND,100,-102.24420889,21.85685189
261153142,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-20,25,6,1,BARRIO,REVOLUCION,676R,676,CARRETERA,70 OJUELOS AGUASCALIENTES,0,NA,",,,",CARRETERA,13 EL COLORADO (EL SOYATAL),3,19,41,19:41,23,false,false,1,CORTANTE,2 HOMBRES Y 1 MUJER,ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,"3,28","CELULAR, DINERO",400,0,false,1,1,0,TAXI,"0028, NISSAN, VERSA",101,-102.18760962,21.84972570
261158343,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2026-06-21,25,7,1,FRACCIONAMIENTO,RESIDENCIAL ASTURIAS,460,460,AVENIDA,TECNOLOGICO,0,NA,",,,",ND,ND,5,12,4,12:04,22,false,true,1,CORTANTE,1 HOMBRE Y UNA MIJER SUDADERA BLANCA Y PANTALON DE MEZCLILLA,ND,0,0,0,0,0,10,HM,H,1,false,0,N,N,28,DINERO,1500,1500,false,1,1,0,TAXI,AA0273,102,-102.22160962,21.86051639
261168685,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-22,26,1,1,FRACCIONAMIENTO,VERSALLES II,164,164,CALLE,GILBERTO LOPEZ VELARDE,0,NA,",,,",CALLE,FRANCISCO CARRERA TORRES,2,23,51,23:51,24,false,false,9,NINGUNA,"1 SUJETO PNATALON NEGRO, PLAYERA BLANCA",ND,0,0,0,0,0,0,H,H,0,false,0,N,N,3,CELULAR,7000,7000,false,1,1,0,TAXI,"3905, NISSAN, MARCH, BLANCO",103,-102.30911169,21.85531539
261169408,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2026-06-23,26,2,5,COLONIA,LOS ARROYITOS,1046,1046,CALLE,ARROYO BLANCO,0,NA,"408,,,",CALLE,ARROYO DEL CALVARIO,7,6,0,06:00,19,false,false,9,NINGUNA,2 SUJETOS SUDADERA AZUL CON BLANCO PANTALON DE MEZCLILLA,ND,0,0,0,0,0,8,H,H,0,false,0,N,N,3,CELULAR,0,12000,false,1,1,0,PLATAFORMA,ND,104,-102.34005331,21.96988427
