FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,RANGO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,DETENIDO,DET_SPM,MOT_DET,LESION_PR,LESION_AFE,CAT_SOSP,SEXO_AGRE,SEXO_AFECT,LESIONADO,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,GIRO_NEG,VEH_AFEC,OID,LONG,LAT
250675071,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-08,15,2,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,ROQUE GONZALEZ GARZA,0,NA,"529,,,",CALLE,JULIAN MEDINA,2,18,16,18:16,22,false,false,9,NINGUNA,"HOMBRE PANTALON DE MEZCLILLA , MUJER",ND,0,0,0,0,0,0,HM,H,0,false,0,8,ND,"3,11","DINERO, HERRAMIENTA",600,600,false,1,0,0,TAXI 2183,ND,51,-102.30332632,21.84602250
250721685,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-14,16,1,1,FRACCIONAMIENTO,LA LOMITA,270,270,CALLE,PALMA GUADALUPE,0,NA,",,,",PROLONGACION,IXTLAHUATL,5,22,49,22:49,24,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,H,H,0,false,0,ND,ND,29,CARTERA,0,0,false,1,1,0,TAXI 4132,"NISSAN, TSURU, BLANCO",52,-102.24000183,21.86146163
30425,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-20,17,7,1,COLONIA,TIERRA Y LIBERTAD,655,655,CARRETERA,70 OJUELOS AGUASCALIENTES,0,NA,",,,",CALLE,SALVADOR ALLENDE,4,5,32,05:32,26,false,true,3,CONTUSA,5 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,500,500,false,1,1,0,TAXI 3400,TAXI BLANCO,53,-102.20772258,21.85633674
250780997,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-22,17,2,1,CONDOMINIO HORIZONTAL,LA HOJARASCA,431,431,BOULEVARD,GUADALUPANO,0,NA,",,,",CIRCUITO,DE LOS ALAMOS,3,21,38,21:38,24,false,true,1,CORTANTE,2 SUJETOS VESTIMENTA NEGRA Y GORRAS,ND,0,0,0,0,0,0,H,H,0,false,0,N,N,"28,15","DINERO, JOYERIA",1000,0,false,1,1,0,TAXI 3490,"NISSAN, TSURU, ROJO",54,-102.25002227,21.91324216
250741608,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-17,16,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,INGENIEROS,0,NA,"132,,,",AVENIDA,ESFUERZO  NACIONAL,4,23,11,23:11,24,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,UBER,"TOYOTA, YARIS, GRIS",55,-102.26172433,21.89205400
250744672,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-18,16,5,1,FRACCIONAMIENTO,MORELOS I,598,598,CERRADA,CAUDILLOS,0,NA,",,,",CALLE,CORREGIDORA,5,10,28,10:28,20,false,false,9,NINGUNA,1 SUJETOS,ND,0,0,0,0,0,10,H,M,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI AEREOPUERTO,ND,56,-102.26280821,21.85876414
250784449,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-23,17,3,10,RURAL,PREDIO CERCANO EL MILAGRO,1289R,0,CARRETERA,68 NORIAS DE OJOCALIENTE LA LUZ,0,NA,",,,",NA,NA,7,12,8,12:08,21,false,true,3,CONTUSA,3 SUJETOS,ND,0,0,0,0,1,10,H,H,1,true,0,N,N,28,DINERO,700,700,false,"1,9",48,0,TAXI 2478,"NISSAN, BLANCO",57,-102.08583665,21.92501022
250804031,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-26,17,6,1,ESPECIAL,ZONA FERIAL,480,480,AVENIDA,AGUASCALIENTES,0,NA,",,,",BOULEVAD,SAN MARCOS,2,1,2,01:02,25,true,true,3,CONTUSA,2 SUJETOS,ND,2,0,0,0,1,10,H,H,1,false,0,N,N,39,SIN DATOS,0,0,false,1,4,0,TAXI 485,"NISSAN, MARCH, BLANCO",58,-102.31820811,21.86762185
250809845,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-26,17,6,5,COLONIA,LOS ARROYITOS,1046,1046,CALLE,LUCIO DE LUNA,0,NA,",,,",CALLE,12 DE MAYO,7,20,21,20:21,23,false,true,1,CORTANTE,1 SUJETO 35 AÑOS PANTALON DE MEZCLILLA PLAYERA NEGRA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,800,0,false,1,1,0,PLATAFORMA,"NISSAN, MARCH, BLANCO, AAZ313F",59,-102.33891341,21.96553189
250796649,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-25,17,5,1,FRACCIONAMIENTO,LAS HADAS,594,594,CALLE,AFRODITA,0,NA,"301,,,",AVENIDA,HEROE DE NACOZARI,3,3,29,03:29,26,false,false,9,NINGUNA,VARIOS SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,DIDI,ND,60,-102.28953355,21.90641738
250823748,0,30425,ROBO EN TRANSPORTE PUBLICO,4,2025-04-28,18,1,1,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,227,FRACCIONAMIENTO,LOMAS DE SANTA ANITA,227,NA,",,,",CALLE,SALVADOR DALI,4,4,35,04:35,26,false,true,3,CONTUSA,2 SUJETOS 22 AÑOS APROX,ND,0,0,0,0,0,10,H,M,0,false,0,N,N,"3,28","CELULAR, DINERO",300,8200,false,1,1,0,PLATAFORMA,ND,61,-102.26462613,21.89275334
250814817,0,30426,ROBO EN TRANSPORTE PUBLICO,4,2025-04-27,17,7,11,FRACCIONAMIENTO,LA RIBERA,1340,1340,CALLE,TIZAPAN,0,NA,",,,",CALLE,TEXCOCO,7,5,32,05:32,26,false,false,9,NINGUNA,1 MUJER,NA,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,393,0,false,1,1,0,UBER,"V DRIVE, GRIS",62,-102.25019111,21.95867218
250852423,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2025-05-02,18,5,1,FRACCIONAMIENTO,OJOCALIENTE II,577,577,CALLE,EL NOVILLO,0,NA,",,,",CALLE,LA GUAYANA,4,3,34,03:34,26,false,true,1,CORTANTE,1 SUJETO VESTIMENTA NEGRA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,300,300,false,1,1,0,UBER,"NISSAN, MARCH, GRIS",63,-102.25147286,21.87677508
250868873,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-04,18,7,1,FRACCIONAMIENTO,LOS PERICOS,287,287,AVENIDA,POLIDUCTO,0,NA,",,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,4,3,50,03:50,26,false,false,9,NINGUNA,PAREJA,ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,13,0,TAXI 1440,"NISSAN, MARCH,BLANCO",64,-102.24805212,21.90370935
250877860,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-05,19,1,1,FRACCIONAMIENTO,JARDINES DE LA CRUZ,256,256,CALLE,CEDRO,0,NA,",,,",CALLE,JCARANDAS,5,4,39,04:39,26,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,0,H,ND,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 2172,"NISSAN, VERSA",65,-102.27472475,21.87697250
250881526,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-05,19,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,FRANCISCO TENAMAZTLE,0,NA,",,,",CALLE,GERONIMO DE LA CUEVA,3,17,50,17:50,22,false,false,9,NINGUNA,SUJETO CAMISA A CUADROS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,6,0,TAXI 2710,"NISSAN, TSURU, BLANCO",66,-102.26548825,21.92783830
250891903,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-07,19,3,1,FRACICONAMIENTO,VALLE DE LOS CACTUS,360,360,AVENIDA,PASEO DE LAS BIZNAGA,0,NA,",,,",ANDADOR,SEXTO,4,7,7,07:47,19,true,false,9,NINGUNA,"HOMBRE DE 25 AÑOS APROX, VESTIMNENTA NEGRA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,0,0,TAXI 1846,"NISSAN, TSURU, BLANCO, PLACAS A846AAB",67,-102.23332550,21.86979776
280910697,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2025-05-09,19,5,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,14,CALLE,AGUAMARINA,0,NA,",,,",CALLE,GEMA,4,21,45,21:45,24,false,true,2,PUNZANTE,2 SUJETOS CAMISA A CUADROS CACHUCHA OBSCURA 18 AÑOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"28,3","CELULAR, DINERO",470,0,false,1,1,0,TAXI 4464,ND,68,-102.22117451,21.88660923
250923480,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-11,19,7,1,COLONIA,TALAMANTES PONCE,510,510,BLUEVARD,A ZACATECAS,0,NA,",,,",BOULEVARD,LUIS DONALDO COLOSIO,6,7,11,07:11,19,false,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI 1805,ND,69,-102.29185064,21.92577666
250966612,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2025-05-17,20,6,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,JUAN SARABIA,0,NA,",,,",CALLE,GENERAL ROQUE GONZALEZ GARZA,2,7,16,07:16,19,false,true,2,PUNZANTE,2 SUJETOS SUDADERA AZUL GORRA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,30","CELULAR, DINERO, LLAVES",200,0,false,1,1,0,TAXI 3554,"NISSAN, VERSA",70,-102.30316410,21.84601730
251008635,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-22,21,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,CODORNIZ,0,NA,",,,",BOULEVARD,AGUILA,2,16,36,16:36,22,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,869,869,false,1,1,0,PLATAFORMA,"NISSAN, MARCH, BLANCO",71,-102.30012746,21.84971189
251010939,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-22,21,4,1,FRACCIONAMIENTO,VILLAS DEL MEDITERRANEO,69,69,CALLE,VILLA DE VENETO,0,NA,",,,",AVENIDA,TORINO,2,22,34,22:34,24,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,ND,ND,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"CHEVROLET, SONY, GRIS",72,-102.33025885,21.84310996
251029582,0,30426,ROBO EN TRANSPORTE PUBLICO,5,2025-05-25,22,7,1,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,516,516,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",BOULEVARD,JOSE MARIA CHAVEZ,5,8,6,08:06,19,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,100,100,false,1,4,0,TAXI 1784,ND,73,-102.29263071,21.85836055
251056284,0,30425,ROBO EN TRANSPORTE PUBLICO,5,2025-05-29,22,4,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,PARMA,0,NA,",,,",AVENIDA,RANCHO SAN ANTONIO,5,0,18,00:18,25,true,true,1,CORTANTE,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI 4215,"NISSAN, MARCH, BLANCO",74,-102.27531062,21.81143768
251086183,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-02,23,1,1,FRACCIONAMIENTO,VILLAS DEL RIO,416,416,AVENIDA,PASEO DEL PUERTECITO,0,NA,"708,,,",CALLE,RIO ARAPEY,3,3,16,03:16,26,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,UBER,ND,75,-102.24437067,21.93581357
251086550,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-02,23,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,JUAN BAUTISTA DE CONDE,0,NA,",,,",CALLE,GASPAR DE LA FUENTE,3,6,31,06:31,19,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,AUTOMOVIL,"NISSAN, TSURU, ROJO, ACS308C",36,PAGO CARRERA,152,0,false,1,1,0,ND,ND,76,-102.26199016,21.92700776
251089916,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-02,23,1,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,CALLE,SALTO DE LOS SALADO,0,NA,",,,",CALLE,PALO ALTO,4,18,17,18:17,23,false,false,9,NINGUNA,1 SUJETO PANTALON DE MEZCLILLA PLAYERA ROSA CON NEGRO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,UBER,"NISSA, VERSA, BLANCO, ADW129E",77,-102.25364601,21.88437823
251102468,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-04,23,3,1,FRACCIONAMIENTO,FRACC SAN MARCOS,148,148,CALLE,TIZIANO,0,NA,",,,",CALLE,MIGUEL ANGEL,6,17,35,17:35,22,false,true,1,CORTANTE,1 SUJETO,ND,0,0,0,0,0,8,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",1400,1400,false,1,1,0,PLATAFORMA,"NISSAN, MARCH, BLANCO",78,-102.32104564,21.88000452
251129357,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-08,23,7,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO DE ENCENADA,NA,NA,"135,,,",CALLE,PUERTO DE VERACRUZ,3,8,30,08:30,19,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI 770,ND,79,-102.24780430,21.93710561
251153111,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-11,24,3,5,CONDOMINIO,RUISEÑORES II,1023,1023,CALLE,AGUILA,0,NA,",,,",AVENIDA,RUISEÑOR,7,0,0,,0,false,true,1,CORTANTE,1 SUJETO SIN PLAYERA PANTALON DE MEZCLILLA,ND,0,0,0,0,0,8,H,H,0,false,0,N,N,38,DINERO,0,0,false,1,13,0,UBER,"RENAULT, LOGAN, BLANCO",80,-102.33007441,21.96840585
251156304,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-12,24,4,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,AVENIDA,TECNOLOGICO,0,NA,",,,",CALLE,CATEDRATICOS,4,2,20,02:20,25,false,true,1,CORTANTE,"2 SUJETOS UN HOMBRE VESTIDO DE MUJER PELO LARGO RUBIO, HOMBRE DE SACO NEGRO ALTO MORENO PELO CHINO",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,7000,false,1,1,0,TAXI 240,BLANCO,81,-102.23931725,21.86620349
251227866,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-28,26,6,1,FRACCIONAMIENTO,LAS CAVAS,509,509,BOULEVARD,A ZACATECAS,0,NA,",,,",CALLE,RIO TAMESIS,6,7,5,07:05,19,false,true,1,CORTANTE,4 SUJETOS,"2 HOMBRES TATUAJES DE ESTRELLA EN EL ROSTRO VESTIMENTA NEGRA, 2 MUJERES BLUSA ROJA SHORT NEGRO, BLUSA BLANCA",0,0,0,0,0,10,HM,H,0,false,0,N,N,28,DINERO,800,800,false,1,1,0,PLATAFORMA,"IN DRIVER, ROJO, AFP270E",82,-102.29133144,21.93458718
251270466,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-29,26,7,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,360,360,CALLE,RECINTO CARDON 104,0,NA,",,,",CALLE,JOSE TRINIDAD VELA SALAS,4,21,41,21:41,24,false,true,3,CONTUSA,1 SUJETO CHAMARRA NEGRA JOVEN,ND,0,0,0,0,0,8,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",0,0,false,1,1,0,TAXI 3742,"NISSAN, VERSA, BLANCO",83,-102.22992233,21.87488766
251271729,0,30425,ROBO EN TRANSPORTE PUBLICO,6,2025-06-30,27,1,5,NINGUNO,LOMA ALTA,1057,1057,CALLE,ROMA LOERA,0,NA,",,,",CALLE,MARTINEZ DIAZ,7,0,55,00:55,25,false,true,3,CONTUSA,ND,ND,0,0,0,0,1,10,H,H,1,false,0,ND,ND,"3,28","CELULAR, DINERO",1700,11700,false,1,13,0,UBER,ND,84,-102.35210954,21.94597177
251198758,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-18,25,3,6,BARRIO,CARBONERAS,1118,1118,CALLE,ALVARO OBREGON,0,NA,"5,,,",AVENIDA,20 DE NOVIEMBRE,7,12,55,12:55,21,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,240,240,false,1,4,0,TAXI 3389,"NISSAN, VERSA, BLANCO",85,-102.27032505,22.14806950
251228205,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-23,26,1,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA DE LOS REYES,0,NA,",,,",CALLE,HACIENDA SAN BUENAVENTURA,4,2,31,02:31,25,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,ND,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,UBER,"TOYOTA, AVANZA, GRIS, AFR677F",86,-102.24332551,21.89248119
251236169,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-24,26,2,1,COLONIA,PRIMO VERDAD,539,539,CALLE,PANTALEON VALTIERRA,0,NA,",,,",PRIVADA,TERCERA PANTALEON VALTIERRA,6,13,18,13:18,21,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,6,0,TAXI 2027,"NISSAN, MARCH, BLANCO, A070AAH",87,-102.31834051,21.90846690
251237326,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-24,26,2,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,546,AVENIDA,DEL CREPUSCULO,0,NA,",,,",CALLE,DEL ROCIO,2,17,36,17:36,22,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 309,ND,88,-102.33729086,21.85407882
251235051,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-24,6,2,1,COLONIA,SAN JOSE DEL ARENAL,124,124,CALLE,JEJSUS MARIA,0,NA,",,,",CALLE,ASIENTOS,6,9,12,09:12,20,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,6,TECNOLOGIA,0,0,true,1,6,0,PLATAFORMA,"NISSAN, VERSA, GRIS",89,-102.30501706,21.90573202
251150144,0,30426,ROBO EN TRANSPORTE PUBLICO,6,2025-06-11,24,3,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,220,CALLE,ROBERTO JEFKINS RANGEL,0,NA,",,,",CALLE,DOCTOR FRANCISCO GUEL JIMENEZ,3,2,29,02:29,25,false,false,9,NINGUNA,1 MUJER,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,31,MOCHILA,0,0,false,1,6,0,PLATAFORMA,"SUZUKI, BLANCO",90,-102.25023813,21.91516745
251303352,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-05,27,6,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,HUACHICHIL,0,NA,",,,",AVENIDA,SIGLO XXI,5,0,40,00:4,0,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"RENAULT, BLANCO",91,-102.24779663,21.86492401
251314302,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-03,27,4,5,LOCALIDAD,TEPETATES,992R,0,CALLE,AGUSTIN MELGAR,0,NA,",,,",PRIVADA,LOS MORENO,7,12,52,12:52,21,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 2023,"NISSAN, TSURU, BLANCO",92,-102.32514729,21.96020991
251327934,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-08,28,2,5,COLONIA,LOS ARROYITOS,1046,1046,CALLE,LUCIO LUNA,0,NA,"138,,,",CALLE,12 DE MAYO,7,14,46,14:46,21,false,true,4,FUEGO,"2 SUJETOS CAMISA ROJA, CAMISA AZUL PANTALON DE MEZCLILLA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,30","CELULAR, DINERO, LLAVES",1000,4400,false,1,13,0,PLATAFORMA,"SUZUKI,BLANCO, ABA596C",93,-102.33893897,21.96546513
251375347,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-15,29,2,1,FRACCIONAMIENTO,POZO BRAVO SUR,558,558,CALLE,PANFILO NATERA,0,NA,",,,",CALLE,POZO PLATINO,3,19,56,19:56,23,false,false,9,NINGUNA,MUJER PANTALON DE MEZCLILLA BLUSA NEGRA,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,6,0,TAXI 2455,"NISSAN, MARCH, BLANCO",94,-102.28098423,21.92551600
250137713,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-16,29,3,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DE LA PALOMA,0,NA,",,,",CALLE,DE JILGUERO,2,1,49,01:49,25,false,false,9,NINGUNA,PASAJEROS,ND,0,0,0,0,0,10,ND,H,0,false,0,ND,ND,36,PAGO CARRERA,0,0,false,1,6,0,UBER,"RENAULT, AZUL, AFN720F",95,-102.29994035,21.84624120
251384211,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-17,29,4,5,COLONIA,EL TORITO,1071,1071,CALLE,MARCOS DE SAUCEDO,0,NA,",,,",NA,NA,7,8,33,08:33,19,false,false,9,NINGUNA,1 SUJETO PLAYERA BLANCA CON CACHUCHA,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,1,13,0,IN DIRVE,ND,96,-102.35608305,21.97282522
251408301,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-20,29,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,CALLE,CANARIO,0,NA,",,,",ANDADOR,PALOMA,5,15,24,15:24,21,false,true,8,OTRAS,3 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,6,0,PLATAFORMA,"NISSAN, VERSA, BLANCO",97,-102.29926550,21.84659075
251405523,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-20,29,7,1,BARRIO,SAN MARCOS,85,85,CALLE,MANUEL M PONCE,0,NA,",,,",CALLE,ARTURO J PANI,1,4,6,04:06,26,false,false,9,NINGUNA,1,SUJETO,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,262,262,false,1,13,0,IN DRIVE,"NISSAN, V DRIVE, ROJO",98,-102.30417356,21.87898849
251416530,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-21,30,1,1,FRACCIONAMIENTO,VALLE DORADO,512,512,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,REPUBLICA MEXICANA,5,19,15,19:15,23,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,ND,ND,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,"NISSAN, AVEO, 43ASP",99,-102.30355789,21.86428583
251420371,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-22,30,2,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,QUINTA,0,NA,",,,",AVENIDA,CONVENCION DE DE 1914 SUR,3,9,50,09:50,20,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PLATAFORMA,ND,100,-102.29829299,21.86599660
251429547,0,30425,ROBO EN TRANSPORTE PUBLICO,7,2025-07-23,30,3,1,FRACCIONAMIENTO,LAS CAÑADAS,338,338,CALLE,CARLOS NAJERA RIVERA,0,NA,",,,",CALLE,NATIVIDAD RIVALCABA,3,20,35,20:35,23,false,true,3,CONTUSA,"3 SUJETOS CAMISA AZUL, CAMISA ROJA, CAMISA AZUL CON NEGRO",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULAR, DINERO",8000,9800,false,1,1,0,IN DRIVE,ND,101,-102.19550113,22.00294100
251426262,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-23,30,3,1,FRACCIONAMIENTO,REENCUENTRO,378,378,AVENIDA,DE LA NATURALEZA,0,NA,",,,",AVENIDA,DEL REY,5,8,53,08:53,19,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO cARRERA,0,85,false,1,1,0,TAXI 1210,BLANCO,102,-102.25122441,21.83788597
251433945,0,30426,ROBO EN TRANSPORTE PUBLICO,7,2025-07-24,30,4,1,FRACCIONAMIENTO,RESIDENCIAL DEL PARQUE CONDOMINIO,281,281,AVENIDA,HEROE DE NACOZARI SUR,0,NA,",,,",AVENIDA,SIGLO XXI,5,16,1,16:01,22,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 2365,ND,103,-102.28076403,21.84662322
251444539,0,30423,ROBO EN TRANSPORTE PUBLICO,7,2025-07-26,30,6,11,ESTACION,CHICALOTE,1319,1319,CARRETERA,85 CHICALOTE,0,NA,",,,",AVENIDA,FERROCARRIL,7,6,22,06:22,19,false,true,10,SIN DATOS,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,29,30,12","CELULAR, CARTERA, LLAVES, ROPA",0,0,false,1,1,0,COMBI,ND,104,-102.25416634,22.01149270
